ut	altitude	airspeed	aoa	drag	density	density_calc	density_calc_precise	temperature	temperature_calc	force_actual	force_predicted	force_predicted_cache
20348.6808849646	90938.8004181109	3163	179.995305347839	0	0	0	0	4	4	0.00730348605498634	0	0
20350.1808849646	90866.1641140064	3164	179.992216650057	0	0	0	0	4	4	0.00718001386439539	0	0
20351.1808849646	90817.8527228868	3164	179.992433839155	0	0	0	0	4	4	0.00708232078978115	0	0
20352.1808849646	90769.6325289938	3164	179.993156747668	0	0	0	0	4	4	0.00721788373736637	0	0
20353.1808849647	90721.5043442143	3164	-179.989526042202	0	0	0	0	4	4	0.00720812071777074	0	0
20354.3071450355	90667.148218482	3165	179.988390448223	0	0	0	0	4	4	0.00950068843362179	0	0
20355.4271450355	90613.0507187198	3165	179.969317481583	0	0	0	0	4	4	0.00993858959525504	0	0
20356.5471450355	90559.0719833125	3165	179.986253156486	0	0	0	0	4	4	0.0100890192430081	0	0
20357.6671450355	90505.2131050988	3165	179.975147671078	0	0	0	0	4	4	0.00949072080478886	0	0
20358.7871450356	90451.4752439107	3165	179.959631397678	0	0	0	0	4	4	0.0100920458123103	0	0
20359.9071450356	90397.8595568934	3166	179.962485608696	0	0	0	0	4	4	0.00989216018256696	0	0
20361.0271450356	90344.3671699306	3166	179.969810875006	0	0	0	0	4	4	0.00982084827981805	0	0
